index,type,name,resident,streamed,parentStack
686,image,i_c_zom_der_zombie_k98pouch_n,118,393224,|mc/mtl_c_zom_der_zombie_gear_k98pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
687,image,i_c_zom_der_zombie_k98pouch_g,278,218440,|mc/mtl_c_zom_der_zombie_gear_k98pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
688,image,i_c_zom_der_zombie_k98pouch_c,286,196608,|mc/mtl_c_zom_der_zombie_gear_k98pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
689,image,i_c_zom_der_zombie_k98pouch_s,11214,0,|mc/mtl_c_zom_der_zombie_gear_k98pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
690,material,mc/mtl_c_zom_der_zombie_gear_k98pouch,1577,0,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
691,image,i_c_zom_der_zombie_g43pouch_ao,11207,0,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
692,image,i_c_zom_der_zombie_g43pouch_n,118,371384,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
693,image,i_c_zom_der_zombie_g43pouch_g,278,218440,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
694,image,i_c_zom_der_zombie_g43pouch_c,286,196608,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
695,image,i_c_zom_der_zombie_g43pouch_s,286,65536,|mc/mtl_c_zom_der_zombie_gear_g43pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
696,material,mc/mtl_c_zom_der_zombie_gear_g43pouch,1409,0,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
697,image,i_c_zom_der_zombie_knife_ao,11204,0,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
698,image,i_c_zom_der_zombie_knife_n,115,371384,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
699,image,i_c_zom_der_zombie_knife_g,275,87368,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
700,image,i_c_gen_reveal_256_sq_r,25,0,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
701,image,i_c_zom_der_zombie_knife_c,283,65536,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
702,image,i_c_zom_der_zombie_knife_s,283,65536,|mc/mtl_c_zom_der_zombie_gear_knife|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
703,material,mc/mtl_c_zom_der_zombie_gear_knife,1591,0,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
704,xmodelmesh,c_zom_der_zombie_body2_lod1e0ffb6c2,600,430856,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
705,xmodelmesh,c_zom_der_zombie_body2_lod0625bcf45,600,716944,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
706,image,i_c_zom_der_zombie_mp40pouch_ao,11216,0,|mc/mtl_c_zom_der_zombie_gear_mp40pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
707,image,i_c_zom_der_zombie_mp40pouch_n,119,403232,|mc/mtl_c_zom_der_zombie_gear_mp40pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
708,image,i_c_zom_der_zombie_mp40pouch_g,279,87368,|mc/mtl_c_zom_der_zombie_gear_mp40pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
709,image,i_c_zom_der_zombie_mp40pouch_c,287,65536,|mc/mtl_c_zom_der_zombie_gear_mp40pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
710,image,i_c_zom_der_zombie_mp40pouch_s,287,65536,|mc/mtl_c_zom_der_zombie_gear_mp40pouch|material|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
711,material,mc/mtl_c_zom_der_zombie_gear_mp40pouch,1076,0,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
712,xmodel,c_zom_der_zombie_body2,11760,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
713,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod15dd11b40,616,319240,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
714,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod0ae31c5f0,608,508240,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
715,xmodel,c_zom_der_zombie_body2_g_upclean,4028,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
716,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod1b213be08,708,293792,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
717,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod0eb7c587f,800,489616,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
718,xmodel,c_zom_der_zombie_body2_g_rarmoff,4108,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
719,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod1c3f3b9ed,708,311488,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
720,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod081b28073,800,510512,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
721,xmodel,c_zom_der_zombie_body2_g_larmoff,4108,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
722,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod1f439b647,356,16160,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
723,collisionTree,c_zom_der_zombie_body2_g_behead_lod010ea455a,450,0,|c_zom_der_zombie_body2_g_behead_lod010ea455a|xmodelmesh|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
724,collisionTree,c_zom_der_zombie_body2_g_behead_lod010ea455a,544,0,|c_zom_der_zombie_body2_g_behead_lod010ea455a|xmodelmesh|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
725,collisionTree,c_zom_der_zombie_body2_g_behead_lod010ea455a,1834,0,|c_zom_der_zombie_body2_g_behead_lod010ea455a|xmodelmesh|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
726,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod010ea455a,470,42576,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
727,xmodel,c_zom_der_zombie_body2_g_behead,478,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
728,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod1c0634905,320,111760,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
729,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod0cd620c1c,320,208912,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
730,xmodel,c_zom_der_zombie_body2_g_lowclean,1848,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
731,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod19214c0d0,424,80928,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
732,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod0ff39e779,512,163552,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
733,xmodel,c_zom_der_zombie_body2_g_rlegoff,952,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
734,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod16b31acae,424,91392,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
735,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod081901a33,512,191120,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
736,xmodel,c_zom_der_zombie_body2_g_llegoff,952,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
737,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod1365920cf,424,60320,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
738,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod01ffc0dd6,512,145856,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
739,xmodel,c_zom_der_zombie_body2_g_blegsoff,952,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
740,character,c_zom_der_zombie2,18,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
741,scriptbundle,c_zom_der_zombie_gib_def,726,0,|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
742,character,c_zom_der_zombie1_nohat,24,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
743,character,c_zom_der_zombie2_nohat,24,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
744,behaviortree,zm_zombie.ai_bt,9224,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
745,animstatemachine,zm_zombie.ai_asm,1296,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
746,animselectortable,zm_factory_zombie.ai_ast,31648,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
747,xanim,ai_zombie_base_walk_ad_win_trav_l_v1,34420,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
748,xanim,ai_zombie_base_walk_ad_win_trav_m_v1,38242,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
749,xanim,ai_zombie_base_walk_ad_win_trav_m_v2,31291,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
750,xanim,ai_zombie_base_walk_ad_win_trav_m_v3,72040,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
751,xanim,ai_zombie_base_walk_ad_win_trav_r_v1,32662,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
752,xanim,ai_zombie_base_walk_au_win_trav_l_v1,34005,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
753,xanim,ai_zombie_base_walk_au_win_trav_m_v1,37826,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
754,xanim,ai_zombie_base_walk_au_win_trav_m_v2,30875,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
755,xanim,ai_zombie_base_walk_au_win_trav_m_v3,72040,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
756,xanim,ai_zombie_base_walk_au_win_trav_r_v1,32662,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
757,xanim,ai_zombie_base_run_ad_win_trav_l_v1,47450,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
758,xanim,ai_zombie_base_run_ad_win_trav_m_v1,27288,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
759,xanim,ai_zombie_base_run_ad_win_trav_r_v1,30443,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
760,xanim,ai_zombie_base_run_au_win_trav_l_v1,46825,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
761,xanim,ai_zombie_base_run_au_win_trav_m_v1,27102,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
762,xanim,ai_zombie_base_run_au_win_trav_r_v1,30754,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
763,xanim,ai_zombie_base_sprint_ad_win_trav_l_v1,24106,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
764,xanim,ai_zombie_base_sprint_ad_win_trav_m_v1,21747,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
765,xanim,ai_zombie_base_sprint_ad_win_trav_m_v2,22628,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
766,xanim,ai_zombie_base_sprint_ad_win_trav_r_v1,23224,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
767,xanim,ai_zombie_base_sprint_au_win_trav_l_v1,24089,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
768,xanim,ai_zombie_base_sprint_au_win_trav_m_v1,21518,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
769,xanim,ai_zombie_base_sprint_au_win_trav_m_v2,21889,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
770,xanim,ai_zombie_base_sprint_au_win_trav_r_v1,23206,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
771,xanim,ai_zombie_base_win_attack_arm_l_out,37965,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
772,xanim,ai_zombie_base_win_attack_arm_r_out,37964,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
773,xanim,ai_zombie_base_death_v1,31614,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
774,xanim,ai_zombie_base_death_v2,25597,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
775,xanim,ai_zombie_base_death_v3,55086,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
776,xanim,ai_zombie_base_crawl_death_v1,19244,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
777,xanim,ai_zombie_base_crawl_death_v2,16967,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
778,xanim,ai_zombie_base_dth_tesla_a,58110,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
779,xanim,ai_zombie_base_dth_tesla_b,52236,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
780,xanim,ai_zombie_base_dth_tesla_c,56765,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
781,xanim,ai_zombie_base_dth_tesla_d,54479,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
782,xanim,ai_zombie_zod_crawl_stunned_electrobolt_a,10539,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
783,xanim,ai_zombie_zod_crawl_stunned_electrobolt_b,12593,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
784,xanim,ai_zombie_zod_crawl_stunned_electrobolt_c,13876,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
785,xanim,ai_zombie_zod_crawl_stunned_electrobolt_d,17374,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
786,xanim,ai_zombie_zod_crawl_stunned_electrobolt_e,16558,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
787,xanim,ai_zombie_zod_stunned_electrobolt_a,13135,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
788,xanim,ai_zombie_zod_stunned_electrobolt_b,18425,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
789,xanim,ai_zombie_zod_stunned_electrobolt_c,10553,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
790,xanim,ai_zombie_zod_stunned_electrobolt_d,18360,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
791,xanim,ai_zombie_zod_stunned_electrobolt_e,16801,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
792,xanim,ai_zombie_base_boardtear_aligned_l_1_grab,15976,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
793,xanim,ai_zombie_base_boardtear_aligned_l_2_grab,15975,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
794,xanim,ai_zombie_base_boardtear_aligned_l_3_grab,17835,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
795,xanim,ai_zombie_base_boardtear_aligned_l_4_grab,18077,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
